rowId,family,status,ordinaryOrMeta,bucket,likelyOwningTask,representativeAssetOrRule,notes,sourceRcid,sourceLookupId,geometryType,tableName,ruleId,reasons
DAYMAR|Point|Paper|2172|93831,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHQ07,only remaining degraded reason is missing repository-owned harness/reference evidence,93831,2172,Point,Paper,s52_point_daymar_paper_rcid_93831,scene_harness_not_covered
DAYMAR|Point|Paper|2165|93914,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPMAR01,only remaining degraded reason is missing repository-owned harness/reference evidence,93914,2165,Point,Paper,s52_point_daymar_paper_rcid_93914,scene_harness_not_covered
DAYMAR|Point|Paper|2067|93917,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHPS1,only remaining degraded reason is missing repository-owned harness/reference evidence,93917,2067,Point,Paper,s52_point_daymar_paper_rcid_93917,scene_harness_not_covered
DAYMAR|Point|Paper|2048|93918,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHP00,only remaining degraded reason is missing repository-owned harness/reference evidence,93918,2048,Point,Paper,s52_point_daymar_paper_rcid_93918,scene_harness_not_covered
DAYMAR|Point|Paper|2169|93919,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPMAR01,only remaining degraded reason is missing repository-owned harness/reference evidence,93919,2169,Point,Paper,s52_point_daymar_paper_rcid_93919,scene_harness_not_covered
DAYMAR|Point|Paper|2171|93920,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHQ06,only remaining degraded reason is missing repository-owned harness/reference evidence,93920,2171,Point,Paper,s52_point_daymar_paper_rcid_93920,scene_harness_not_covered
DAYMAR|Point|Paper|2173|93921,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHQ08,only remaining degraded reason is missing repository-owned harness/reference evidence,93921,2173,Point,Paper,s52_point_daymar_paper_rcid_93921,scene_harness_not_covered
DAYMAR|Point|Paper|2174|93922,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPMAR01,only remaining degraded reason is missing repository-owned harness/reference evidence,93922,2174,Point,Paper,s52_point_daymar_paper_rcid_93922,scene_harness_not_covered
DAYMAR|Point|Paper|2147|93923,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHQ15,only remaining degraded reason is missing repository-owned harness/reference evidence,93923,2147,Point,Paper,s52_point_daymar_paper_rcid_93923,scene_harness_not_covered
DAYMAR|Point|Paper|2148|93924,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHQ16,only remaining degraded reason is missing repository-owned harness/reference evidence,93924,2148,Point,Paper,s52_point_daymar_paper_rcid_93924,scene_harness_not_covered
DAYMAR|Point|Paper|2149|93926,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHQ17,only remaining degraded reason is missing repository-owned harness/reference evidence,93926,2149,Point,Paper,s52_point_daymar_paper_rcid_93926,scene_harness_not_covered
DAYMAR|Point|Paper|2150|93927,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHQ18,only remaining degraded reason is missing repository-owned harness/reference evidence,93927,2150,Point,Paper,s52_point_daymar_paper_rcid_93927,scene_harness_not_covered
DAYMAR|Point|Paper|2158|93928,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHQ26,only remaining degraded reason is missing repository-owned harness/reference evidence,93928,2158,Point,Paper,s52_point_daymar_paper_rcid_93928,scene_harness_not_covered
DAYMAR|Point|Paper|2159|93929,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHQ27,only remaining degraded reason is missing repository-owned harness/reference evidence,93929,2159,Point,Paper,s52_point_daymar_paper_rcid_93929,scene_harness_not_covered
DAYMAR|Point|Paper|2160|93930,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHQ28,only remaining degraded reason is missing repository-owned harness/reference evidence,93930,2160,Point,Paper,s52_point_daymar_paper_rcid_93930,scene_harness_not_covered
DAYMAR|Point|Paper|2161|93931,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHQ29,only remaining degraded reason is missing repository-owned harness/reference evidence,93931,2161,Point,Paper,s52_point_daymar_paper_rcid_93931,scene_harness_not_covered
DAYMAR|Point|Paper|2162|93932,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHQ30,only remaining degraded reason is missing repository-owned harness/reference evidence,93932,2162,Point,Paper,s52_point_daymar_paper_rcid_93932,scene_harness_not_covered
DAYMAR|Point|Paper|2163|93933,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHQ31,only remaining degraded reason is missing repository-owned harness/reference evidence,93933,2163,Point,Paper,s52_point_daymar_paper_rcid_93933,scene_harness_not_covered
DAYMAR|Point|Paper|2164|93934,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHQ32,only remaining degraded reason is missing repository-owned harness/reference evidence,93934,2164,Point,Paper,s52_point_daymar_paper_rcid_93934,scene_harness_not_covered
DAYMAR|Point|Paper|2081|93958,DAYMAR,partial,ordinary_s57,parser_or_compiler_spillover,108-s52-all-lookuprow-closure,TOPSHPT8TESOBJNAM21215110_1_1CHBLK21,asset id or family looks like spillover/malformed parser output rather than a clean symbol gap,93958,2081,Point,Paper,s52_point_daymar_paper_rcid_93958,compiler_missing_point_asset:TOPSHPT8TESOBJNAM21215110_1_1CHBLK21;scene_harness_not_covered
DAYMAR|Point|Paper|2113|93960,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHPU1,only remaining degraded reason is missing repository-owned harness/reference evidence,93960,2113,Point,Paper,s52_point_daymar_paper_rcid_93960,scene_harness_not_covered
DAYMAR|Point|Paper|2035|93961,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHP78,only remaining degraded reason is missing repository-owned harness/reference evidence,93961,2035,Point,Paper,s52_point_daymar_paper_rcid_93961,scene_harness_not_covered
DAYMAR|Point|Paper|2041|93966,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPSHP76,only remaining degraded reason is missing repository-owned harness/reference evidence,93966,2041,Point,Paper,s52_point_daymar_paper_rcid_93966,scene_harness_not_covered
DAYMAR|Point|Paper|2140|93970,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,TOPMAR01,only remaining degraded reason is missing repository-owned harness/reference evidence,93970,2140,Point,Paper,s52_point_daymar_paper_rcid_93970,scene_harness_not_covered
DAYMAR|Point|Simplified|1103|31155,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DAYSQR01,only remaining degraded reason is missing repository-owned harness/reference evidence,31155,1103,Point,Simplified,s52_point_daymar_simplified_rcid_31155,scene_harness_not_covered
DAYMAR|Point|Simplified|1104|31156,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DAYSQR01,only remaining degraded reason is missing repository-owned harness/reference evidence,31156,1104,Point,Simplified,s52_point_daymar_simplified_rcid_31156,scene_harness_not_covered
DAYMAR|Point|Simplified|1105|31157,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DAYSQR01,only remaining degraded reason is missing repository-owned harness/reference evidence,31157,1105,Point,Simplified,s52_point_daymar_simplified_rcid_31157,scene_harness_not_covered
DAYMAR|Point|Simplified|1106|31158,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DAYTRI01,only remaining degraded reason is missing repository-owned harness/reference evidence,31158,1106,Point,Simplified,s52_point_daymar_simplified_rcid_31158,scene_harness_not_covered
DAYMAR|Point|Simplified|1107|31159,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DAYTRI05,only remaining degraded reason is missing repository-owned harness/reference evidence,31159,1107,Point,Simplified,s52_point_daymar_simplified_rcid_31159,scene_harness_not_covered
DAYMAR|Point|Simplified|1108|31160,DAYMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DAYSQR01,only remaining degraded reason is missing repository-owned harness/reference evidence,31160,1108,Point,Simplified,s52_point_daymar_simplified_rcid_31160,scene_harness_not_covered
DEPARE|Area|Plain|39|32075,DEPARE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_SOLD_2_CHGRD,only remaining degraded reason is missing repository-owned harness/reference evidence,32075,39,Area,Plain,s52_area_depare_plain_rcid_32075,scene_harness_not_covered
DEPARE|Area|Plain|40|32076,DEPARE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DEPARE01,only remaining degraded reason is missing repository-owned harness/reference evidence,32076,40,Area,Plain,s52_area_depare_plain_rcid_32076,scene_harness_not_covered
DEPARE|Area|Symbolized|380|32415,DEPARE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DEPARE01,only remaining degraded reason is missing repository-owned harness/reference evidence,32415,380,Area,Symbolized,s52_area_depare_symbolized_rcid_32415,scene_harness_not_covered
DEPARE|Line|Lines|728|31804,DEPARE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DEPCNT02,only remaining degraded reason is missing repository-owned harness/reference evidence,31804,728,Line,Lines,s52_line_depare_lines_rcid_31804,scene_harness_not_covered
DISMAR|Point|Paper|2176|30356,DISMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DISMAR04,only remaining degraded reason is missing repository-owned harness/reference evidence,30356,2176,Point,Paper,s52_point_dismar_paper_rcid_30356,scene_harness_not_covered
DISMAR|Point|Paper|2177|30357,DISMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DISMAR03,only remaining degraded reason is missing repository-owned harness/reference evidence,30357,2177,Point,Paper,s52_point_dismar_paper_rcid_30357,scene_harness_not_covered
DISMAR|Point|Simplified|1109|31161,DISMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DISMAR04,only remaining degraded reason is missing repository-owned harness/reference evidence,31161,1109,Point,Simplified,s52_point_dismar_simplified_rcid_31161,scene_harness_not_covered
DISMAR|Point|Simplified|1110|31162,DISMAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DISMAR03,only remaining degraded reason is missing repository-owned harness/reference evidence,31162,1110,Point,Simplified,s52_point_dismar_simplified_rcid_31162,scene_harness_not_covered
DMPGRD|Area|Plain|41|32077,DMPGRD,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_DASH_1_CHMGD,only remaining degraded reason is missing repository-owned harness/reference evidence,32077,41,Area,Plain,s52_area_dmpgrd_plain_rcid_32077,scene_harness_not_covered
DMPGRD|Area|Plain|42|32078,DMPGRD,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,INFARE51,only remaining degraded reason is missing repository-owned harness/reference evidence,32078,42,Area,Plain,s52_area_dmpgrd_plain_rcid_32078,scene_harness_not_covered
DMPGRD|Area|Symbolized|381|32416,DMPGRD,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,NAVARE51,only remaining degraded reason is missing repository-owned harness/reference evidence,32416,381,Area,Symbolized,s52_area_dmpgrd_symbolized_rcid_32416,scene_harness_not_covered
DMPGRD|Area|Symbolized|382|32417,DMPGRD,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,INFARE51,only remaining degraded reason is missing repository-owned harness/reference evidence,32417,382,Area,Symbolized,s52_area_dmpgrd_symbolized_rcid_32417,scene_harness_not_covered
DMPGRD|Point|Paper|2178|30358,DMPGRD,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,CHINFO07,only remaining degraded reason is missing repository-owned harness/reference evidence,30358,2178,Point,Paper,s52_point_dmpgrd_paper_rcid_30358,scene_harness_not_covered
DMPGRD|Point|Simplified|1111|31163,DMPGRD,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,CHINFO07,only remaining degraded reason is missing repository-owned harness/reference evidence,31163,1111,Point,Simplified,s52_point_dmpgrd_simplified_rcid_31163,scene_harness_not_covered
DOCARE|Area|Plain|43|32079,DOCARE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_DASH_1_CHBLK,only remaining degraded reason is missing repository-owned harness/reference evidence,32079,43,Area,Plain,s52_area_docare_plain_rcid_32079,scene_harness_not_covered
DOCARE|Area|Plain|44|32080,DOCARE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_SOLD_1_CHBLK,only remaining degraded reason is missing repository-owned harness/reference evidence,32080,44,Area,Plain,s52_area_docare_plain_rcid_32080,scene_harness_not_covered
DOCARE|Area|Symbolized|383|32418,DOCARE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_DASH_1_CHBLK,only remaining degraded reason is missing repository-owned harness/reference evidence,32418,383,Area,Symbolized,s52_area_docare_symbolized_rcid_32418,scene_harness_not_covered
DOCARE|Area|Symbolized|384|32419,DOCARE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_SOLD_1_CHBLK,only remaining degraded reason is missing repository-owned harness/reference evidence,32419,384,Area,Symbolized,s52_area_docare_symbolized_rcid_32419,scene_harness_not_covered
DRGARE|Area|Plain|45|32081,DRGARE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DEPARE01,only remaining degraded reason is missing repository-owned harness/reference evidence,32081,45,Area,Plain,s52_area_drgare_plain_rcid_32081,scene_harness_not_covered
DRGARE|Area|Symbolized|385|32420,DRGARE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DEPARE01,only remaining degraded reason is missing repository-owned harness/reference evidence,32420,385,Area,Symbolized,s52_area_drgare_symbolized_rcid_32420,scene_harness_not_covered
DRYDOC|Area|Plain|46|32082,DRYDOC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_SOLD_1_CSTLN,only remaining degraded reason is missing repository-owned harness/reference evidence,32082,46,Area,Plain,s52_area_drydoc_plain_rcid_32082,scene_harness_not_covered
DRYDOC|Area|Symbolized|386|32421,DRYDOC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_SOLD_1_CSTLN,only remaining degraded reason is missing repository-owned harness/reference evidence,32421,386,Area,Symbolized,s52_area_drydoc_symbolized_rcid_32421,scene_harness_not_covered
DWRTCL|Line|Lines|730|31806,DWRTCL,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DWRTCL08,only remaining degraded reason is missing repository-owned harness/reference evidence,31806,730,Line,Lines,s52_line_dwrtcl_lines_rcid_31806,scene_harness_not_covered
DWRTCL|Line|Lines|731|31807,DWRTCL,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DWRTCL08,only remaining degraded reason is missing repository-owned harness/reference evidence,31807,731,Line,Lines,s52_line_dwrtcl_lines_rcid_31807,scene_harness_not_covered
